LOCAL ID,UNIQUE ID,SRCE_OR_RF,BENZNE_C,BENZNE_Q,BENZNE_D,2BZTPN_C,2BZTPN_Q,2BZTPN_D,2BZTPN_T_C,2BZTPN_T_Q,2BZTPN_T_D,C1DIBZTPNC,C1DIBZTPNQ,C1DIBZTPND,C2DIBZTPNC,C2DIBZTPNQ,C2DIBZTPND,C3DIBZTPNC,C3DIBZTPNQ,C3DIBZTPND,2BZFRN_T_C,2BNZFRN_Q,2BNZFRN_D,NAPHTHLN_C,NAPHTHLN_Q,NAPHTHLN_D,NPHTLN_T_C,NPHTLN_T_Q,NPHTLN_T_D,C1NPHTLN_C,C1NPHTLN_Q,C1NPHTLN_D,1MTYLNAP_C,1MTYLNAP_Q,1MTYLNAP_D,2MTYLNAP_C,2MTYLNAP_Q,2MTYLNAP_D,C2NPHTLN_C,C2NPHTLN_Q,C2NPHTLN_D,C3NPHTLN_C,C3NPHTLN_Q,C3NPHTLN_D,C4NPHTLN_C,C4NPHTLN_Q,C4NPHTLN_D,BIPHENYL_C,BIPHENYL_Q,BIPHENYL_D,ACNPHTHN_C,ACNPHTHN_Q,ACNPHTHN_D,ACNPHTYL_C,ACNPHTYL_Q,ACNPHTYL_D,FLUORENE_C,FLUORENE_Q,FLUORENE_D,C1FLORNE_C,C1FLORNE_Q,C1FLORNE_D,C2FLORNE_C,C2FLORNE_Q,C2FLORNE_D,C3FLORNE_C,C3FLORNE_Q,C3FLORNE_D,PHNANTHR_C,PHNANTHR_Q,PHNANTHR_D,1MT_PHE_C,1M_PHE_COM,1MT_PHE_Q,1MT_PHE_D,C2PHNANT_C,C2_PHE_COM,C2PHNANT_Q,C2PHNANT_D,C3PHNANT_C,C3_PHE_COM,C3PHNANT_Q,C3PHNANT_D,C4PHNANT_C,C4_PHE_COM,C4PHNANT_Q,C4PHNANT_D,ANTHRACN_C,ANTHRACN_Q,ANTHRACN_D,BZ_A_ANT_C,BZ_A_ANT_Q,BZ_A_ANT_D,2_AH_ANT_C,2_AH_ANT_Q,2_AH_ANT_D,PYRENE_C,PYRENE_Q,PYRENE_D,C1PYRENE_C,C1PYRENE_Q,C1PYRENE_D,BZ_A_PYR_C,BZ_A_PYR_Q,BZ_A_PYR_D,BZ_E_PYR_C,BZ_E_PYR_Q,BZ_E_PYR_D,IN_123_PYC,IN_123_PYQ,IN_123_PYD,3_4BNZPY_C,3_4BNZPY_Q,3_4BNZPY_D,FLORNTHN_C,FLORNTHN_Q,FLORNTHN_D,C1FLRNTHNC,C1FLRNTHNQ,C1FLRNTHND,BZ_B_FLUOC,BZ_B_FLUOQ,BZ_B_FLUOD,BZ_K_FLUOC,BZ_K_FLUOQ,BZ_K_FLUOD,CHRYSENE_C,CHRYSENE_Q,CHRYSENE_D,CHRYS_C1_C,CHRYS_C1_Q,CHRYS_C1_D,CHRYS_C2_C,CHRYS_C2_Q,CHRYS_C2_D,CHRYS_C3_C,CHRYS_C3_Q,CHRYS_C3_D,CHRYS_C4_C,CHRYS_C4_Q,CHRYS_C4_D,PERYLENE_C,PERYLENE_Q,PERYLENE_D,BNZ_G_PYLC,BZ_G_PYL_Q,BZ_G_PYL_D,B_GHI_PYLC,B_GHI_PYLQ,B_GHI_PYLD
758,US00021,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,0.6,210,NA,NA,22,NA,0.3,390,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,220,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,150,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,180,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,390,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,150,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
759,US00022,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,0.6,280,NA,NA,38,NA,0.3,470,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,300,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,220,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,270,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,470,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,230,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
760,US00023,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,0.6,230,NA,NA,34,NA,0.3,400,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,260,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,180,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,220,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,400,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,190,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
761,US00024,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,0.6,250,NA,NA,39,NA,0.3,450,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,280,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,200,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,250,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,450,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,210,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
762,US00025,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,0.6,250,NA,NA,37,NA,0.3,460,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,280,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,200,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,250,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,460,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,210,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
763,US00026,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,0.6,290,NA,NA,42,NA,0.3,460,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,300,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,210,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,270,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,460,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,220,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
764,US00027,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,0.6,160,NA,NA,28,NA,0.3,270,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,180,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,130,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,190,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,270,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,150,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
765,US00028,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,0.6,130,NA,NA,21,NA,0.3,270,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,160,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,110,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,150,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,280,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,130,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
766,US00029,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,0.6,160,NA,NA,23,NA,0.3,310,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,180,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,130,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,170,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,330,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,140,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
767,US00030,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,0.6,210,NA,NA,30,NA,0.3,360,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,230,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,160,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,210,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,380,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,180,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
768,US00031,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,0.6,180,NA,NA,26,NA,0.3,320,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,210,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,150,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,200,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,340,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,170,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
769,US00032,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,0.6,200,NA,NA,29,NA,0.3,350,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.7,NA,NA,NA,220,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.2,160,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.1,210,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.4,NA,NA,NA,340,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",8.1,NA,NA,NA,180,"Report states: ""Analyte assigned MDL of parent compound or nearest comparable PAH compound.""",1.4
770,US00033,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,US00034,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,US00035,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,US00036,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,US00037,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,US00038,"Foley et al., 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
